0.733856 105.372 4 0 1.42109e-14 2.84217e-14
0.435733 168.586 4 1 0 -1.42109e-14
3.33979 99.6025 0 3 -3.19744e-14 -7.10543e-15
0.683436 -27.1793 3 3 0 1.42109e-14
3.26647 56.2459 0 3 -1.06581e-14 7.10543e-15
0.756409 30.4192 5 0 7.10543e-15 1.42109e-14
4.4131 -158.021 0 3 -3.55271e-15 7.10543e-15
3.45468 -80.2219 0 0 -5.32907e-15 2.84217e-14
0.478242 158.109 3 0 -1.42109e-14 1.42109e-14
3.34693 -99.7654 0 0 8.88178e-15 1.42109e-14
0.690916 -80.6507 2 0 1.42109e-14 1.42109e-14
0.605175 74.9607 2 3 0 -1.42109e-14
0.805554 -2.85976 0 0 1.42109e-14 2.84217e-14
3.22875 101.418 0 3 3.90799e-14 3.55271e-14
0.78164 168.513 1 0 0 -4.26326e-14
0.628282 -50.0278 3 1 -3.55271e-15 -1.42109e-14
0.614662 -37.7537 3 3 1.42109e-14 2.84217e-14
0.392033 -173.331 4 3 1.42109e-14 2.84217e-14
0.520236 -129.403 4 3 1.42109e-14 -1.42109e-14
0.160935 42.9137 1 3 -7.10543e-15 0
4.05838 177.032 0 3 -7.10543e-15 -7.10543e-15
0.270298 -110.387 3 1 0 -1.42109e-14
0.676952 10.1406 5 0 7.10543e-15 -2.84217e-14
0.540071 29.2552 5 0 2.13163e-14 -2.84217e-14
3.27729 119.321 0 3 -2.30926e-14 -2.13163e-14
3.17254 65.8259 0 3 -1.24345e-14 0
3.36388 -91.4392 0 0 -7.10543e-15 0
4.08354 172.265 0 3 -2.4869e-14 7.10543e-15
0.664436 -60.1963 1 1 7.10543e-15 0
0.856343 -131.189 1 0 -2.13163e-14 0
3.30963 80.2399 0 3 1.77636e-15 0
0.445959 52.8004 2 3 0 0
0.288028 50.9531 2 4 0 -4.26326e-14
3.25264 47.9162 0 3 8.88178e-15 2.13163e-14
3.11896 108.603 0 3 -8.88178e-15 -7.10543e-15
0.629865 -115.894 1 0 7.10543e-15 -1.42109e-14
3.29037 78.4167 0 3 -2.4869e-14 -2.84217e-14
3.43242 111.79 0 3 -1.24345e-14 -7.10543e-15
3.26437 77.0263 0 3 -1.59872e-14 -1.42109e-14
0.320806 75.5257 2 3 7.10543e-15 1.42109e-14
0.722241 162.96 3 0 -1.42109e-14 1.42109e-14
0.464629 -10.3237 1 1 -7.10543e-15 0
0.787222 -178.084 1 4 0 2.84217e-14
3.3701 88.8791 0 3 2.30926e-14 2.13163e-14
0.573927 -51.5117 3 3 -1.42109e-14 -2.84217e-14
0.522362 95.0248 1 3 -2.84217e-14 0
3.26198 72.2707 0 3 -3.55271e-15 0
0.465244 -64.6843 3 1 1.06581e-14 4.26326e-14
3.50295 2.36607 0 1 1.06581e-14 2.84217e-14
0.780151 26.6328 4 5 -7.10543e-15 0
3.33484 106.513 0 3 -2.4869e-14 -3.55271e-14
0.500128 -41.1887 1 1 0 -2.84217e-14
3.32655 -52.4789 2 3 -1.24345e-14 0
0.549321 101.242 2 3 -7.10543e-15 -1.42109e-14
3.48022 120.404 0 3 -8.88178e-15 2.13163e-14
0.824994 23.3431 4 5 -7.10543e-15 -1.42109e-14
0.382644 54.552 2 3 7.10543e-15 -2.84217e-14
